"block","raintreat","brc","date","daily_avg","dayrain","dsr","rain7day","rain5day","rain_weighted"
"2","D","2DB",2025-01-25,0.152479166666667,0,19,0,0,19
"2","D","2DB",2025-01-26,0.147729166666667,0,20,0,0,20
"2","D","2DB",2025-01-27,0.143083333333333,0,21,0,0,21
"2","D","2DB",2025-01-28,0.138166666666667,0,22,0,0,22
"2","D","2DB",2025-01-29,0.135354166666667,0,23,0,0,23
"2","D","2DB",2025-01-30,0.133875,0,24,0,0,24
"2","D","2DB",2025-01-31,0.133354166666667,8.128,0,8.128,8.128,0
"2","D","2DB",2025-02-01,0.134833333333333,26.416,0,34.544,34.544,0
"2","D","2DB",2025-02-02,0.279354166666667,11.176,0,45.72,45.72,0
"2","D","2DB",2025-02-03,0.3175,14.986,0,60.706,60.706,0
"2","D","2DB",2025-02-04,0.356166666666667,56.642,0,117.348,117.348,0
"2","D","2DB",2025-02-05,0.329520833333333,0,1,117.348,109.22,0.00907276356378153
"2","D","2DB",2025-02-06,0.31,42.164,0,159.512,124.968,0
"2","D","2DB",2025-02-07,0.329979166666667,0,1,151.384,113.792,0.0087114084605199
"2","D","2DB",2025-02-08,0.303895833333333,0,2,124.968,98.806,0.0200388754183115
"2","D","2DB",2025-02-09,0.289354166666667,0,3,113.792,42.164,0.0695023630803447
"2","D","2DB",2025-02-10,0.272666666666667,0,4,98.806,42.164,0.0926698174404596
"2","D","2DB",2025-02-11,0.263895833333333,0,5,42.164,0,5
"2","D","2DB",2025-02-12,0.258104166666667,6.604,0,48.768,6.604,0
"2","D","2DB",2025-02-13,0.296354166666667,49.022,0,55.626,55.626,0
"2","D","2DB",2025-02-14,0.3155625,0.508,0,56.134,56.134,0
"2","D","2DB",2025-02-15,0.290916666666667,0,1,56.134,56.134,0.0175027129205027
"2","D","2DB",2025-02-16,0.281520833333333,3.302,0,59.436,59.436,0
"2","D","2DB",2025-02-17,0.2778125,0,1,59.436,52.832,0.018576311487591
"2","D","2DB",2025-02-18,0.2709375,0,2,59.436,3.81,0.415800415800416
"2","D","2DB",2025-02-19,0.266170212765957,0,3,52.832,3.302,0.697350069735007
"2","D","2DB",2025-02-20,0.257375,0,4,3.81,3.302,0.929800092980009
"2","D","2DB",2025-02-21,0.240333333333333,0,5,3.302,0,5
"2","D","2DB",2025-02-22,0.230416666666667,0,6,3.302,0,6
"2","D","2DB",2025-02-23,0.226416666666667,0,7,0,0,7
"2","D","2DB",2025-02-24,0.222208333333333,0,8,0,0,8
"2","D","2DB",2025-02-25,0.218708333333333,0,9,0,0,9
"2","D","2DB",2025-02-26,0.208895833333333,0,10,0,0,10
"2","D","2DB",2025-02-27,0.199,0,11,0,0,11
"2","D","2DB",2025-02-28,0.186083333333333,0,12,0,0,12
"2","D","2DB",2025-03-01,0.171541666666667,0,13,0,0,13
"2","D","2DB",2025-03-02,0.165666666666667,0,14,0,0,14
"2","D","2DB",2025-03-03,0.160541666666667,0,15,0,0,15
"2","D","2DB",2025-03-04,0.154791666666667,0,16,0,0,16
"2","D","2DB",2025-03-05,0.153604166666667,0,17,0,0,17
"2","D","2DB",2025-03-06,0.1493125,0,18,0,0,18
"2","D","2DB",2025-03-07,0.143791666666667,0,19,0,0,19
"2","D","2DB",2025-03-08,0.135333333333333,0,20,0,0,20
"2","D","2DB",2025-03-09,0.127916666666667,0,21,0,0,21
"2","D","2DB",2025-03-10,0.121333333333333,0,22,0,0,22
"2","D","2DB",2025-03-11,0.115916666666667,0,23,0,0,23
"2","D","2DB",2025-03-12,0.110125,29.718,0,29.718,29.718,0
"2","D","2DB",2025-03-13,0.13125,3.048,0,32.766,32.766,0
"2","D","2DB",2025-03-14,0.238145833333333,18.796,0,51.562,51.562,0
"2","D","2DB",2025-03-15,0.2919375,0,1,51.562,51.562,0.0190251512499524
"2","D","2DB",2025-03-16,0.2815625,14.478,0,66.04,66.04,0
"2","D","2DB",2025-03-17,0.3300625,8.128,0,74.168,44.45,0
"2","D","2DB",2025-03-18,0.298041666666667,0.254,0,74.422,41.656,0
"2","D","2DB",2025-03-19,0.282270833333333,2.032,0,46.736,24.892,0
"2","D","2DB",2025-03-20,0.2714375,0.254,0,43.942,25.146,0
"2","D","2DB",2025-03-21,0.259979166666667,0,1,25.146,10.668,0.085704490915324
"2","D","2DB",2025-03-22,0.250375,0,2,25.146,2.54,0.564971751412429
"2","D","2DB",2025-03-23,0.243604166666667,0,3,10.668,2.286,0.912964090079123
"2","D","2DB",2025-03-24,0.229395833333333,0,4,2.54,0.254,3.18979266347687
"2","D","2DB",2025-03-25,0.2148125,0,5,2.286,0,5
"2","D","2DB",2025-03-26,0.204458333333333,0.254,0,0.508,0.254,0
"2","D","2DB",2025-03-27,0.199,6.096,0,6.35,6.35,0
"2","D","2DB",2025-03-28,0.195604166666667,0,1,6.35,6.35,0.136054421768707
"2","D","2DB",2025-03-29,0.190829787234043,0,2,6.35,6.35,0.272108843537415
"2","D","2DB",2025-03-30,0.186,10.668,0,17.018,17.018,0
"2","D","2DB",2025-03-31,0.1831875,6.35,0,23.368,23.114,0
"2","D","2DB",2025-04-01,0.187145833333333,1.016,0,24.384,18.034,0
"2","D","2DB",2025-04-02,0.213416666666667,0,1,24.13,18.034,0.0525375643585163
"2","D","2DB",2025-04-03,0.221041666666667,0,2,18.034,18.034,0.105075128717033
"2","D","2DB",2025-04-04,0.217625,0,3,18.034,7.366,0.35859431030361
"2","D","2DB",2025-04-05,0.209770833333333,0,4,18.034,1.016,1.98412698412698
"2","D","2DB",2025-04-06,0.201875,0,5,7.366,0,5
"2","D","2DB",2025-04-07,0.193395833333333,0,6,1.016,0,6
"2","D","2DB",2025-04-08,0.187416666666667,0,7,0,0,7
"2","D","2DB",2025-04-09,0.1801875,0,8,0,0,8
"2","D","2DB",2025-04-10,0.172708333333333,0,9,0,0,9
"2","D","2DB",2025-04-11,0.163916666666667,0,10,0,0,10
"2","D","2DB",2025-04-12,0.1540625,0,11,0,0,11
"2","D","2DB",2025-04-13,0.14225,0,12,0,0,12
"2","D","2DB",2025-04-14,0.127895833333333,0,13,0,0,13
"2","D","2DB",2025-04-15,0.118708333333333,0,14,0,0,14
"2","D","2DB",2025-04-16,0.114145833333333,0,15,0,0,15
"2","D","2DB",2025-04-17,0.109791666666667,0,16,0,0,16
"2","D","2DB",2025-04-18,0.104979166666667,0,17,0,0,17
"2","D","2DB",2025-04-19,0.0988333333333333,0,18,0,0,18
"2","D","2DB",2025-04-20,0.0949166666666667,0,19,0,0,19
"2","D","2DB",2025-04-21,0.0902916666666667,0,20,0,0,20
"2","D","2DB",2025-04-22,0.085875,0,21,0,0,21
"2","D","2DB",2025-04-23,0.0809791666666667,0,22,0,0,22
"2","D","2DB",2025-04-24,0.07775,0,23,0,0,23
"2","D","2DB",2025-04-25,0.0749791666666667,0,24,0,0,24
"2","D","2DB",2025-04-26,0.0726875,7.366,0,7.366,7.366,0
"2","D","2DB",2025-04-27,0.0733333333333333,2.286,0,9.652,9.652,0
"2","D","2DB",2025-04-28,0.0762916666666667,0.254,0,9.906,9.906,0
"2","D","2DB",2025-04-29,0.074375,0,1,9.906,9.906,0.0916926462497708
"2","D","2DB",2025-04-30,0.0726875,0,2,9.906,9.906,0.183385292499542
"2","D","2DB",2025-05-01,0.0694583333333333,0,3,9.906,2.54,0.847457627118644
"2","D","2DB",2025-05-02,0.067125,0,4,9.906,0.254,3.18979266347687
"2","D","2DB",2025-05-03,0.06425,0,5,2.54,0,5
"2","D","2DB",2025-05-04,0.0614375,0,6,0.254,0,6
"2","D","2DB",2025-05-05,0.0578297872340426,0,7,0,0,7
"2","D","2DB",2025-05-06,0.054962962962963,0,8,0,0,8
"2","W","2WA",2025-01-13,0.20109375,0,7,0,0,7
"2","W","2WA",2025-01-14,0.1984375,0,8,0,0,8
"2","W","2WA",2025-01-15,0.196729166666667,0,9,0,0,9
"2","W","2WA",2025-01-16,0.195854166666667,0,10,0,0,10
"2","W","2WA",2025-01-17,0.195979166666667,0,11,0,0,11
"2","W","2WA",2025-01-18,0.19575,0,12,0,0,12
"2","W","2WA",2025-01-19,0.195333333333333,0,13,0,0,13
"2","W","2WA",2025-01-20,0.194395833333333,0,14,0,0,14
"2","W","2WA",2025-01-21,0.191083333333333,0,15,0,0,15
"2","W","2WA",2025-01-22,0.189395833333333,0,16,0,0,16
"2","W","2WA",2025-01-23,0.185541666666667,0,17,0,0,17
"2","W","2WA",2025-01-24,0.183208333333333,0,18,0,0,18
"2","W","2WA",2025-01-25,0.182458333333333,0,19,0,0,19
"2","W","2WA",2025-01-26,0.179833333333333,0,20,0,0,20
"2","W","2WA",2025-01-27,0.178145833333333,0,21,0,0,21
"2","W","2WA",2025-01-28,0.176270833333333,0,22,0,0,22
"2","W","2WA",2025-01-29,0.1754375,0,23,0,0,23
"2","W","2WA",2025-01-30,0.17525,0,24,0,0,24
"2","W","2WA",2025-01-31,0.234895833333333,8.128,0,8.128,8.128,0
"2","W","2WA",2025-02-01,0.3560625,26.416,0,34.544,34.544,0
"2","W","2WA",2025-02-02,0.371270833333333,11.176,0,45.72,45.72,0
"2","W","2WA",2025-02-03,0.366729166666667,14.986,0,60.706,60.706,0
"2","W","2WA",2025-02-04,0.3759375,56.642,0,117.348,117.348,0
"2","W","2WA",2025-02-05,0.343479166666667,0,1,117.348,109.22,0.00907276356378153
"2","W","2WA",2025-02-06,0.3439375,42.164,0,159.512,124.968,0
"2","W","2WA",2025-02-07,0.344583333333333,0,1,151.384,113.792,0.0087114084605199
"2","W","2WA",2025-02-08,0.323083333333333,0,2,124.968,98.806,0.0200388754183115
"2","W","2WA",2025-02-09,0.301,0,3,113.792,42.164,0.0695023630803447
"2","W","2WA",2025-02-10,0.277395833333333,0,4,98.806,42.164,0.0926698174404596
"2","W","2WA",2025-02-11,0.269875,0,5,42.164,0,5
"2","W","2WA",2025-02-12,0.2650625,6.604,0,48.768,6.604,0
"2","W","2WA",2025-02-13,0.344125,49.022,0,55.626,55.626,0
"2","W","2WA",2025-02-14,0.339833333333333,0.508,0,56.134,56.134,0
"2","W","2WA",2025-02-15,0.30475,0,1,56.134,56.134,0.0175027129205027
"2","W","2WA",2025-02-16,0.320416666666667,3.302,0,59.436,59.436,0
"2","W","2WA",2025-02-17,0.3200625,0,1,59.436,52.832,0.018576311487591
"2","W","2WA",2025-02-18,0.3010625,0,2,59.436,3.81,0.415800415800416
"2","W","2WA",2025-02-19,0.304723404255319,0,3,52.832,3.302,0.697350069735007
"2","W","2WA",2025-02-20,0.300583333333333,0,4,3.81,3.302,0.929800092980009
"2","W","2WA",2025-02-21,0.273270833333333,0,5,3.302,0,5
"2","W","2WA",2025-02-22,0.262875,0,6,3.302,0,6
"2","W","2WA",2025-02-23,0.258041666666667,0,7,0,0,7
"2","W","2WA",2025-02-24,0.253770833333333,0,8,0,0,8
"2","W","2WA",2025-02-25,0.257270833333333,0,9,0,0,9
"2","W","2WA",2025-02-26,0.255729166666667,0,10,0,0,10
"2","W","2WA",2025-02-27,0.2444375,0,11,0,0,11
"2","W","2WA",2025-02-28,0.234958333333333,0,12,0,0,12
"2","W","2WA",2025-03-01,0.225666666666667,0,13,0,0,13
"2","W","2WA",2025-03-02,0.264895833333333,0,14,0,0,14
"2","W","2WA",2025-03-03,0.255145833333333,0,15,0,0,15
"2","W","2WA",2025-03-04,0.242791666666667,0,16,0,0,16
"2","W","2WA",2025-03-05,0.234791666666667,0,17,0,0,17
"2","W","2WA",2025-03-06,0.226583333333333,0,18,0,0,18
"2","W","2WA",2025-03-07,0.22075,0,19,0,0,19
"2","W","2WA",2025-03-08,0.2149375,0,20,0,0,20
"2","W","2WA",2025-03-09,0.210458333333333,0,21,0,0,21
"2","W","2WA",2025-03-10,0.204479166666667,0,22,0,0,22
"2","W","2WA",2025-03-11,0.199208333333333,0,23,0,0,23
"2","W","2WA",2025-03-12,0.260875,29.718,0,29.718,29.718,0
"2","W","2WA",2025-03-13,0.3263125,3.048,0,32.766,32.766,0
"2","W","2WA",2025-03-14,0.3294375,18.796,0,51.562,51.562,0
"2","W","2WA",2025-03-15,0.3238125,0,1,51.562,51.562,0.0190251512499524
"2","W","2WA",2025-03-16,0.327645833333333,14.478,0,66.04,66.04,0
"2","W","2WA",2025-03-17,0.356729166666667,8.128,0,74.168,44.45,0
"2","W","2WA",2025-03-18,0.334354166666667,0.254,0,74.422,41.656,0
"2","W","2WA",2025-03-19,0.311229166666667,2.032,0,46.736,24.892,0
"2","W","2WA",2025-03-20,0.328583333333333,0.254,0,43.942,25.146,0
"2","W","2WA",2025-03-21,0.293333333333333,0,1,25.146,10.668,0.085704490915324
"2","W","2WA",2025-03-22,0.278583333333333,0,2,25.146,2.54,0.564971751412429
"2","W","2WA",2025-03-23,0.2705625,0,3,10.668,2.286,0.912964090079123
"2","W","2WA",2025-03-24,0.259083333333333,0,4,2.54,0.254,3.18979266347687
"2","W","2WA",2025-03-25,0.247604166666667,0,5,2.286,0,5
"2","W","2WA",2025-03-26,0.238625,0.254,0,0.508,0.254,0
"2","W","2WA",2025-03-27,0.310020833333333,6.096,0,6.35,6.35,0
"2","W","2WA",2025-03-28,0.330270833333333,0,1,6.35,6.35,0.136054421768707
"2","W","2WA",2025-03-29,0.291085106382979,0,2,6.35,6.35,0.272108843537415
"2","W","2WA",2025-03-30,0.322208333333333,10.668,0,17.018,17.018,0
"2","W","2WA",2025-03-31,0.341979166666667,6.35,0,23.368,23.114,0
"2","W","2WA",2025-04-01,0.335833333333333,1.016,0,24.384,18.034,0
"2","W","2WA",2025-04-02,0.324979166666667,0,1,24.13,18.034,0.0525375643585163
"2","W","2WA",2025-04-03,0.297166666666667,0,2,18.034,18.034,0.105075128717033
"2","W","2WA",2025-04-04,0.28075,0,3,18.034,7.366,0.35859431030361
"2","W","2WA",2025-04-05,0.2655625,0,4,18.034,1.016,1.98412698412698
"2","W","2WA",2025-04-06,0.253895833333333,0,5,7.366,0,5
"2","W","2WA",2025-04-07,0.282104166666667,0,6,1.016,0,6
"2","W","2WA",2025-04-08,0.2726875,0,7,0,0,7
"2","W","2WA",2025-04-09,0.2511875,0,8,0,0,8
"2","W","2WA",2025-04-10,0.235854166666667,0,9,0,0,9
"2","W","2WA",2025-04-11,0.2234375,0,10,0,0,10
"2","W","2WA",2025-04-12,0.209875,0,11,0,0,11
"2","W","2WA",2025-04-13,0.19875,0,12,0,0,12
"2","W","2WA",2025-04-14,0.184958333333333,0,13,0,0,13
"2","W","2WA",2025-04-15,0.174979166666667,0,14,0,0,14
"2","W","2WA",2025-04-16,0.168104166666667,0,15,0,0,15
"2","W","2WA",2025-04-17,0.1634375,0,16,0,0,16
"2","W","2WA",2025-04-18,0.158083333333333,0,17,0,0,17
"2","W","2WA",2025-04-19,0.152041666666667,0,18,0,0,18
"2","W","2WA",2025-04-20,0.146895833333333,0,19,0,0,19
"2","W","2WA",2025-04-21,0.1418125,0,20,0,0,20
"2","W","2WA",2025-04-22,0.136395833333333,0,21,0,0,21
"2","W","2WA",2025-04-23,0.130625,0,22,0,0,22
"2","W","2WA",2025-04-24,0.126458333333333,0,23,0,0,23
"2","W","2WA",2025-04-25,0.1235625,0,24,0,0,24
"2","W","2WA",2025-04-26,0.140354166666667,7.366,0,7.366,7.366,0
"2","W","2WA",2025-04-27,0.284416666666667,2.286,0,9.652,9.652,0
"2","W","2WA",2025-04-28,0.260666666666667,0.254,0,9.906,9.906,0
"2","W","2WA",2025-04-29,0.2286875,0,1,9.906,9.906,0.0916926462497708
"2","W","2WA",2025-04-30,0.206416666666667,0,2,9.906,9.906,0.183385292499542
"2","W","2WA",2025-05-01,0.186270833333333,0,3,9.906,2.54,0.847457627118644
"2","W","2WA",2025-05-02,0.169083333333333,0,4,9.906,0.254,3.18979266347687
"2","W","2WA",2025-05-03,0.156395833333333,0,5,2.54,0,5
"2","W","2WA",2025-05-04,0.1486875,0,6,0.254,0,6
"2","W","2WA",2025-05-05,0.140595744680851,0,7,0,0,7
"2","W","2WA",2025-05-06,0.132666666666667,0,8,0,0,8
"2","W","2WB",2025-01-13,0.121875,0,7,0,0,7
"2","W","2WB",2025-01-14,0.114979166666667,0,8,0,0,8
"2","W","2WB",2025-01-15,0.108333333333333,0,9,0,0,9
"2","W","2WB",2025-01-16,0.109625,0,10,0,0,10
"2","W","2WB",2025-01-17,0.111395833333333,0,11,0,0,11
"2","W","2WB",2025-01-18,0.112125,0,12,0,0,12
"2","W","2WB",2025-01-19,0.112854166666667,0,13,0,0,13
"2","W","2WB",2025-01-20,0.1094375,0,14,0,0,14
"2","W","2WB",2025-01-21,0.102333333333333,0,15,0,0,15
"2","W","2WB",2025-01-22,0.100770833333333,0,16,0,0,16
"2","W","2WB",2025-01-23,0.0905833333333333,0,17,0,0,17
"2","W","2WB",2025-01-24,0.0856666666666667,0,18,0,0,18
"2","W","2WB",2025-01-25,0.0833333333333333,0,19,0,0,19
"2","W","2WB",2025-01-26,0.0786875,0,20,0,0,20
"2","W","2WB",2025-01-27,0.0750208333333333,0,21,0,0,21
"2","W","2WB",2025-01-28,0.0698958333333333,0,22,0,0,22
"2","W","2WB",2025-01-29,0.067125,0,23,0,0,23
"2","W","2WB",2025-01-30,0.066,0,24,0,0,24
"2","W","2WB",2025-01-31,0.0740625,8.128,0,8.128,8.128,0
"2","W","2WB",2025-02-01,0.215166666666667,26.416,0,34.544,34.544,0
"2","W","2WB",2025-02-02,0.2816875,11.176,0,45.72,45.72,0
"2","W","2WB",2025-02-03,0.2774375,14.986,0,60.706,60.706,0
"2","W","2WB",2025-02-04,0.303979166666667,56.642,0,117.348,117.348,0
"2","W","2WB",2025-02-05,0.281895833333333,0,1,117.348,109.22,0.00907276356378153
"2","W","2WB",2025-02-06,0.283020833333333,42.164,0,159.512,124.968,0
"2","W","2WB",2025-02-07,0.294375,0,1,151.384,113.792,0.0087114084605199
"2","W","2WB",2025-02-08,0.266020833333333,0,2,124.968,98.806,0.0200388754183115
"2","W","2WB",2025-02-09,0.2590625,0,3,113.792,42.164,0.0695023630803447
"2","W","2WB",2025-02-10,0.251541666666667,0,4,98.806,42.164,0.0926698174404596
"2","W","2WB",2025-02-11,0.245583333333333,0,5,42.164,0,5
"2","W","2WB",2025-02-12,0.240104166666667,6.604,0,48.768,6.604,0
"2","W","2WB",2025-02-13,0.294854166666667,49.022,0,55.626,55.626,0
"2","W","2WB",2025-02-14,0.2805,0.508,0,56.134,56.134,0
"2","W","2WB",2025-02-15,0.261291666666667,0,1,56.134,56.134,0.0175027129205027
"2","W","2WB",2025-02-16,0.261916666666667,3.302,0,59.436,59.436,0
"2","W","2WB",2025-02-17,0.265708333333333,0,1,59.436,52.832,0.018576311487591
"2","W","2WB",2025-02-18,0.259395833333333,0,2,59.436,3.81,0.415800415800416
"2","W","2WB",2025-02-19,0.260404255319149,0,3,52.832,3.302,0.697350069735007
"2","W","2WB",2025-02-20,0.260395833333333,0,4,3.81,3.302,0.929800092980009
"2","W","2WB",2025-02-21,0.248020833333333,0,5,3.302,0,5
"2","W","2WB",2025-02-22,0.236229166666667,0,6,3.302,0,6
"2","W","2WB",2025-02-23,0.228833333333333,0,7,0,0,7
"2","W","2WB",2025-02-24,0.223416666666667,0,8,0,0,8
"2","W","2WB",2025-02-25,0.221083333333333,0,9,0,0,9
"2","W","2WB",2025-02-26,0.211104166666667,0,10,0,0,10
"2","W","2WB",2025-02-27,0.199458333333333,0,11,0,0,11
"2","W","2WB",2025-02-28,0.185041666666667,0,12,0,0,12
"2","W","2WB",2025-03-01,0.167208333333333,0,13,0,0,13
"2","W","2WB",2025-03-02,0.1581875,0,14,0,0,14
"2","W","2WB",2025-03-03,0.154666666666667,0,15,0,0,15
"2","W","2WB",2025-03-04,0.150166666666667,0,16,0,0,16
"2","W","2WB",2025-03-05,0.148041666666667,0,17,0,0,17
"2","W","2WB",2025-03-06,0.141333333333333,0,18,0,0,18
"2","W","2WB",2025-03-07,0.1350625,0,19,0,0,19
"2","W","2WB",2025-03-08,0.12675,0,20,0,0,20
"2","W","2WB",2025-03-09,0.117875,0,21,0,0,21
"2","W","2WB",2025-03-10,0.110166666666667,0,22,0,0,22
"2","W","2WB",2025-03-11,0.10325,0,23,0,0,23
"2","W","2WB",2025-03-12,0.1264375,29.718,0,29.718,29.718,0
"2","W","2WB",2025-03-13,0.270291666666667,3.048,0,32.766,32.766,0
"2","W","2WB",2025-03-14,0.275979166666667,18.796,0,51.562,51.562,0
"2","W","2WB",2025-03-15,0.2743125,0,1,51.562,51.562,0.0190251512499524
"2","W","2WB",2025-03-16,0.271083333333333,14.478,0,66.04,66.04,0
"2","W","2WB",2025-03-17,0.30525,8.128,0,74.168,44.45,0
"2","W","2WB",2025-03-18,0.283770833333333,0.254,0,74.422,41.656,0
"2","W","2WB",2025-03-19,0.27125,2.032,0,46.736,24.892,0
"2","W","2WB",2025-03-20,0.267208333333333,0.254,0,43.942,25.146,0
"2","W","2WB",2025-03-21,0.259895833333333,0,1,25.146,10.668,0.085704490915324
"2","W","2WB",2025-03-22,0.2521875,0,2,25.146,2.54,0.564971751412429
"2","W","2WB",2025-03-23,0.244770833333333,0,3,10.668,2.286,0.912964090079123
"2","W","2WB",2025-03-24,0.228479166666667,0,4,2.54,0.254,3.18979266347687
"2","W","2WB",2025-03-25,0.207125,0,5,2.286,0,5
"2","W","2WB",2025-03-26,0.188666666666667,0.254,0,0.508,0.254,0
"2","W","2WB",2025-03-27,0.192854166666667,6.096,0,6.35,6.35,0
"2","W","2WB",2025-03-28,0.242229166666667,0,1,6.35,6.35,0.136054421768707
"2","W","2WB",2025-03-29,0.231914893617021,0,2,6.35,6.35,0.272108843537415
"2","W","2WB",2025-03-30,0.236479166666667,10.668,0,17.018,17.018,0
"2","W","2WB",2025-03-31,0.2700625,6.35,0,23.368,23.114,0
"2","W","2WB",2025-04-01,0.277229166666667,1.016,0,24.384,18.034,0
"2","W","2WB",2025-04-02,0.2725625,0,1,24.13,18.034,0.0525375643585163
"2","W","2WB",2025-04-03,0.2590625,0,2,18.034,18.034,0.105075128717033
"2","W","2WB",2025-04-04,0.245479166666667,0,3,18.034,7.366,0.35859431030361
"2","W","2WB",2025-04-05,0.227520833333333,0,4,18.034,1.016,1.98412698412698
"2","W","2WB",2025-04-06,0.209458333333333,0,5,7.366,0,5
"2","W","2WB",2025-04-07,0.194833333333333,0,6,1.016,0,6
"2","W","2WB",2025-04-08,0.1865,0,7,0,0,7
"2","W","2WB",2025-04-09,0.172458333333333,0,8,0,0,8
"2","W","2WB",2025-04-10,0.157020833333333,0,9,0,0,9
"2","W","2WB",2025-04-11,0.143020833333333,0,10,0,0,10
"2","W","2WB",2025-04-12,0.1300625,0,11,0,0,11
"2","W","2WB",2025-04-13,0.116666666666667,0,12,0,0,12
"2","W","2WB",2025-04-14,0.103520833333333,0,13,0,0,13
"2","W","2WB",2025-04-15,0.094125,0,14,0,0,14
"2","W","2WB",2025-04-16,0.0888541666666667,0,15,0,0,15
"2","W","2WB",2025-04-17,0.0840208333333333,0,16,0,0,16
"2","W","2WB",2025-04-18,0.0778333333333333,0,17,0,0,17
"2","W","2WB",2025-04-19,0.0725208333333333,0,18,0,0,18
"2","W","2WB",2025-04-20,0.06825,0,19,0,0,19
"2","W","2WB",2025-04-21,0.0630833333333333,0,20,0,0,20
"2","W","2WB",2025-04-22,0.058875,0,21,0,0,21
"2","W","2WB",2025-04-23,0.0537083333333333,0,22,0,0,22
"2","W","2WB",2025-04-24,0.0500625,0,23,0,0,23
"2","W","2WB",2025-04-25,0.04675,0,24,0,0,24
"2","W","2WB",2025-04-26,0.0431041666666667,7.366,0,7.366,7.366,0
"2","W","2WB",2025-04-27,0.134854166666667,2.286,0,9.652,9.652,0
"2","W","2WB",2025-04-28,0.167916666666667,0.254,0,9.906,9.906,0
"2","W","2WB",2025-04-29,0.149354166666667,0,1,9.906,9.906,0.0916926462497708
"2","W","2WB",2025-04-30,0.1233125,0,2,9.906,9.906,0.183385292499542
"2","W","2WB",2025-05-01,0.101041666666667,0,3,9.906,2.54,0.847457627118644
"2","W","2WB",2025-05-02,0.0838333333333333,0,4,9.906,0.254,3.18979266347687
"2","W","2WB",2025-05-03,0.0712708333333333,0,5,2.54,0,5
"2","W","2WB",2025-05-04,0.0608125,0,6,0.254,0,6
"2","W","2WB",2025-05-05,0.0550212765957447,0,7,0,0,7
"2","W","2WB",2025-05-06,0.048037037037037,0,8,0,0,8
"4","C","4CA",2025-01-13,0.1418125,0,7,0,0,7
"4","C","4CA",2025-01-14,0.136354166666667,0,8,0,0,8
"4","C","4CA",2025-01-15,0.129145833333333,0,9,0,0,9
"4","C","4CA",2025-01-16,0.124520833333333,0,10,0,0,10
"4","C","4CA",2025-01-17,0.124833333333333,0,11,0,0,11
"4","C","4CA",2025-01-18,0.123708333333333,0,12,0,0,12
"4","C","4CA",2025-01-19,0.1216875,0,13,0,0,13
"4","C","4CA",2025-01-20,0.118958333333333,0,14,0,0,14
"4","C","4CA",2025-01-21,0.112333333333333,0,15,0,0,15
"4","C","4CA",2025-01-22,0.108354166666667,0,16,0,0,16
"4","C","4CA",2025-01-23,0.100979166666667,0,17,0,0,17
"4","C","4CA",2025-01-24,0.0935,0,18,0,0,18
"4","C","4CA",2025-01-25,0.0900625,0,19,0,0,19
"4","C","4CA",2025-01-26,0.087125,0,20,0,0,20
"4","C","4CA",2025-01-27,0.0844166666666667,0,21,0,0,21
"4","C","4CA",2025-01-28,0.0806458333333333,0,22,0,0,22
"4","C","4CA",2025-01-29,0.0755625,0,23,0,0,23
"4","C","4CA",2025-01-30,0.073375,0,24,0,0,24
"4","C","4CA",2025-01-31,0.0828958333333333,8.128,0,8.128,8.128,0
"4","C","4CA",2025-02-01,0.205541666666667,26.416,0,34.544,34.544,0
"4","C","4CA",2025-02-02,0.279958333333333,11.176,0,45.72,45.72,0
"4","C","4CA",2025-02-03,0.2803125,14.986,0,60.706,60.706,0
"4","C","4CA",2025-02-04,0.294770833333333,56.642,0,117.348,117.348,0
"4","C","4CA",2025-02-05,0.279645833333333,0,1,117.348,109.22,0.00907276356378153
"4","C","4CA",2025-02-06,0.274145833333333,42.164,0,159.512,124.968,0
"4","C","4CA",2025-02-07,0.287083333333333,0,1,151.384,113.792,0.0087114084605199
"4","C","4CA",2025-02-08,0.2644375,0,2,124.968,98.806,0.0200388754183115
"4","C","4CA",2025-02-09,0.2518125,0,3,113.792,42.164,0.0695023630803447
"4","C","4CA",2025-02-10,0.235395833333333,0,4,98.806,42.164,0.0926698174404596
"4","C","4CA",2025-02-11,0.221729166666667,0,5,42.164,0,5
"4","C","4CA",2025-02-12,0.214583333333333,6.604,0,48.768,6.604,0
"4","C","4CA",2025-02-13,0.273020833333333,49.022,0,55.626,55.626,0
"4","C","4CA",2025-02-14,0.2769375,0.508,0,56.134,56.134,0
"4","C","4CA",2025-02-15,0.254395833333333,0,1,56.134,56.134,0.0175027129205027
"4","C","4CA",2025-02-16,0.2528125,3.302,0,59.436,59.436,0
"4","C","4CA",2025-02-17,0.248541666666667,0,1,59.436,52.832,0.018576311487591
"4","C","4CA",2025-02-18,0.238125,0,2,59.436,3.81,0.415800415800416
"4","C","4CA",2025-02-19,0.23131914893617,0,3,52.832,3.302,0.697350069735007
"4","C","4CA",2025-02-20,0.2254375,0,4,3.81,3.302,0.929800092980009
"4","C","4CA",2025-02-21,0.208375,0,5,3.302,0,5
"4","C","4CA",2025-02-22,0.195645833333333,0,6,3.302,0,6
"4","C","4CA",2025-02-23,0.188604166666667,0,7,0,0,7
"4","C","4CA",2025-02-24,0.1816875,0,8,0,0,8
"4","C","4CA",2025-02-25,0.1764375,0,9,0,0,9
"4","C","4CA",2025-02-26,0.1694375,0,10,0,0,10
